j,L_MOM,L_MLE,MSE_MOM,MSE_MLE,MSE_MOM_T,MSE_MLE_T
254,10.232570110407528,9.966094085849488,0.054088856254969536,0.001149611014381922,0.3333333333333333,0.31391962725684336
255,10.50933089068421,9.975563517568604,0.25941795620517,0.0005971416736199178,0.3333333333333333,0.31391962725684336
256,10.303266108047302,9.993237524240769,0.0919703322901576,4.573107839419066e-05,0.3333333333333333,0.31391962725684336
257,9.323138207360433,9.883310244919533,0.4581418863352482,0.01361649894073929,0.3333333333333333,0.31391962725684336
258,11.530687943570749,9.971887406510133,2.3430055805928487,0.0007903179127265218,0.3333333333333333,0.31391962725684336
259,10.193575105832677,9.750885216010653,0.03747132159813206,0.06205817560205893,0.3333333333333333,0.31391962725684336
260,9.351054941996148,9.961639634029073,0.4211296883076226,0.0014715176774234763,0.3333333333333333,0.31391962725684336
261,10.701187236344952,9.97504335653987,0.49166354041307103,0.0006228340527960074,0.3333333333333333,0.31391962725684336
262,10.05799584685621,9.891506002336142,0.0033635182525689707,0.011770947529085304,0.3333333333333333,0.31391962725684336
263,9.709039579470955,9.970914076046885,0.08465796631443846,0.000845990972206398,0.3333333333333333,0.31391962725684336
264,10.547512203768148,9.89232812865809,0.2997696132750544,0.011593231878268922,0.3333333333333333,0.31391962725684336
265,9.437166348226771,9.890483014154592,0.316781719568388,0.011993970188663328,0.3333333333333333,0.31391962725684336
266,9.947177082734372,9.885609397946952,0.002790260588451362,0.013085209838058704,0.3333333333333333,0.31391962725684336
267,9.668384937947993,9.963946147748082,0.10996854937975666,0.0012998802622031195,0.3333333333333333,0.31391962725684336
268,9.527960989678864,9.964671812288694,0.222820827264958,0.0012480808469652622,0.3333333333333333,0.31391962725684336
269,10.459727818104195,9.985332554020875,0.21134966673884384,0.00021513397155054865,0.3333333333333333,0.31391962725684336
270,10.343731783338447,9.942820514338628,0.11815153887702877,0.0032694935804990573,0.3333333333333333,0.31391962725684336
271,9.577704479375539,9.922464674387015,0.17833350673948453,0.006011726717911562,0.3333333333333333,0.31391962725684336
272,9.644370428645509,9.98245486026785,0.12647239202177918,0.0003078319282206528,0.3333333333333333,0.31391962725684336
273,9.559159455957188,9.97022170654618,0.19434038527196268,0.0008867467610218055,0.3333333333333333,0.31391962725684336
274,10.271489971159435,9.939652421364606,0.07370680444015058,0.003641830247155059,0.3333333333333333,0.31391962725684336
275,10.357959967932489,9.956564271205025,0.12813533864222854,0.0018866625359506332,0.3333333333333333,0.31391962725684336
276,10.166963053799961,9.566971792182493,0.02787666133420864,0.18751342876564236,0.3333333333333333,0.31391962725684336
277,9.18774747487848,9.99349699141863,0.6597541645662862,4.228912060938032e-05,0.3333333333333333,0.31391962725684336
278,10.623176046480483,9.977165164373051,0.38834838490704454,0.0005214297181097586,0.3333333333333333,0.31391962725684336
279,9.922906953736188,9.949121698800532,0.005943337782234253,0.0025886015329437883,0.3333333333333333,0.31391962725684336
280,9.68442886455513,9.889570195399667,0.09958514152596437,0.012194741744067709,0.3333333333333333,0.31391962725684336
281,9.50026530759759,9.975982588588728,0.24973476279053064,0.0005768360508982933,0.3333333333333333,0.31391962725684336
282,10.480340164074684,9.852903632579807,0.23072667322329482,0.0216373413082165,0.3333333333333333,0.31391962725684336
283,10.471384694670306,9.938079253242838,0.22220353036941737,0.0038341788789645437,0.3333333333333333,0.31391962725684336
284,10.478703724484257,9.885144586900642,0.22915725583509935,0.013191765918224123,0.3333333333333333,0.31391962725684336
285,10.311083624224983,9.971707240156881,0.09677302126095032,0.0008004802595403862,0.3333333333333333,0.31391962725684336
286,10.395439959625824,9.77606502729918,0.15637276166887315,0.05014687199851669,0.3333333333333333,0.31391962725684336
287,9.731486480870927,9.921162227986033,0.07209950995507884,0.006215394296126312,0.3333333333333333,0.31391962725684336
288,9.876604580591014,9.862922110804092,0.01522642953111959,0.018790347706405544,0.3333333333333333,0.31391962725684336
289,9.765084113068346,9.976088368342209,0.0551854739328858,0.0005717661285378717,0.3333333333333333,0.31391962725684336
290,9.563948416256364,9.974684646981684,0.19014098368533286,0.0006408670984419554,0.3333333333333333,0.31391962725684336
291,9.136889819250369,9.740407831419466,0.7449591841136608,0.06738809398834439,0.3333333333333333,0.31391962725684336
292,10.227637956579114,9.794871637544565,0.0518190392755147,0.04207764508364822,0.3333333333333333,0.31391962725684336
293,9.501186573393692,9.9552409515703,0.2488148345627264,0.002003372416332252,0.3333333333333333,0.31391962725684336
294,10.078253455539958,9.993931045931202,0.006123603303944165,3.683220348918161e-05,0.3333333333333333,0.31391962725684336
295,11.107483525472219,9.987731905789074,1.2265197591923749,0.00015050613556815345,0.3333333333333333,0.31391962725684336
296,11.692194694611368,9.974185701104615,2.8635228844708616,0.0006663780274602925,0.3333333333333333,0.31391962725684336
297,10.81815124934839,9.968307700499818,0.6693714668103303,0.001004401847609267,0.3333333333333333,0.31391962725684336
298,10.572273612774282,9.88985247766892,0.32749708787772885,0.012132476675675607,0.3333333333333333,0.31391962725684336
299,10.409930676675309,9.962400270471125,0.16804315967947656,0.00141373966064454,0.3333333333333333,0.31391962725684336
300,10.519336287163185,9.935175145072687,0.26971017916444195,0.00420226181634714,0.3333333333333333,0.31391962725684336
301,9.84357074336189,9.983549238672452,0.024470112332351412,0.00027062754825593323,0.3333333333333333,0.31391962725684336
302,10.077327923630945,9.866335610696735,0.005979607773073191,0.017866168967814716,0.3333333333333333,0.31391962725684336
303,10.670034969060884,9.896724832945061,0.44894685976442006,0.010665760130225512,0.3333333333333333,0.31391962725684336
304,11.458311493993094,9.993408598167978,2.126672413512369,4.344657811118449e-05,0.3333333333333333,0.31391962725684336
305,11.586923513831719,9.933099471122361,2.5183262387520102,0.004475680764107807,0.3333333333333333,0.31391962725684336
306,10.643626544230399,9.996530969810951,0.41425512843796547,1.203417045253014e-05,0.3333333333333333,0.31391962725684336
307,10.022205507558562,9.679853147417976,0.0004930845659333487,0.10249400721817616,0.3333333333333333,0.31391962725684336
308,9.036992299115427,9.83852290865478,0.9273838319629908,0.026074851029312788,0.3333333333333333,0.31391962725684336
309,9.581580152003118,9.930009604005921,0.17507516919773358,0.004898655531408001,0.3333333333333333,0.31391962725684336
310,9.578768262805522,9.816988976748393,0.1774361764198782,0.03349303463160036,0.3333333333333333,0.31391962725684336
311,9.263514052899314,9.68995975109381,0.5424115502767943,0.09612495594181265,0.3333333333333333,0.31391962725684336
312,9.608613184783575,9.879316151246716,0.15318363912525587,0.014564591349905575,0.3333333333333333,0.31391962725684336
313,9.26343571307779,9.911283043215594,0.5425269487692237,0.00787069842108619,0.3333333333333333,0.31391962725684336
314,9.193007521862642,9.999327119388088,0.6512368597702747,4.5276831788715285e-07,0.3333333333333333,0.31391962725684336
315,9.94563936266276,9.997064842269928,0.0029550788917109137,8.615150900398952e-06,0.3333333333333333,0.31391962725684336
316,9.971972272655195,9.945598627776546,0.0007855535001147093,0.0029595092997948143,0.3333333333333333,0.31391962725684336
317,10.116237988213019,9.951215637423012,0.013511269903809919,0.0023799140320430634,0.3333333333333333,0.31391962725684336
318,9.637013352532952,9.963897920054023,0.13175930623936716,0.0013033601764256845,0.3333333333333333,0.31391962725684336
319,10.164032650425423,9.918232489837944,0.02690671040558889,0.0066859257181019075,0.3333333333333333,0.31391962725684336
320,10.734047538473822,9.953204144843655,0.5388257887394776,0.002189852059813641,0.3333333333333333,0.31391962725684336
321,9.350398705966036,9.997116918442902,0.42198184121060045,8.312159264876961e-06,0.3333333333333333,0.31391962725684336
322,10.399052320141509,9.929380108552095,0.1592427542103214,0.0049871690681138284,0.3333333333333333,0.31391962725684336
323,10.05791734091191,9.976815400503593,0.0033544183783064075,0.000537525653808788,0.3333333333333333,0.31391962725684336
324,10.872130850471187,9.785086526264086,0.7606122203435961,0.04618780119323729,0.3333333333333333,0.31391962725684336
325,11.088312580557833,9.824373288853396,1.18442427300045,0.030844741668172717,0.3333333333333333,0.31391962725684336
326,9.596713506930799,9.967652417823412,0.16263999549205474,0.0010463660726710818,0.3333333333333333,0.31391962725684336
327,10.462933938882735,9.91435230297342,0.21430783176948356,0.007335528005956885,0.3333333333333333,0.31391962725684336
328,11.048748738071613,9.95698729718708,1.0998739156067996,0.0018500926032725684,0.3333333333333333,0.31391962725684336
329,9.991799065399,9.84804019211084,6.72553283298739e-05,0.02309178321371034,0.3333333333333333,0.31391962725684336
330,9.335145057789902,9.985147514106457,0.4420320941811933,0.0002205963372179083,0.3333333333333333,0.31391962725684336
331,9.30715660581085,9.890849075459817,0.48003196887154265,0.01191392432797666,0.3333333333333333,0.31391962725684336
332,8.85874656171013,9.990073997390486,1.3024594104084481,9.852552780408834e-05,0.3333333333333333,0.31391962725684336
333,10.70097536520524,9.75397171781777,0.4913664626246195,0.06052991563353918,0.3333333333333333,0.31391962725684336
334,10.550047054824425,9.955373259283053,0.30255176252102417,0.0019915459870175705,0.3333333333333333,0.31391962725684336
335,10.005385586151954,9.927558725461921,2.900453820011932e-05,0.005247738256701321,0.3333333333333333,0.31391962725684336
336,10.367431265887495,9.985728080153361,0.13500573515168704,0.0002036876961088819,0.3333333333333333,0.31391962725684336
337,10.760919694103578,9.97565088084922,0.5789987808746822,0.000592879603418918,0.3333333333333333,0.31391962725684336
338,9.975845392796488,9.790778175570122,0.0005834450491559394,0.04377377181776689,0.3333333333333333,0.31391962725684336
339,9.910918995436262,9.922387255830067,0.007935425374084714,0.006023738057587473,0.3333333333333333,0.31391962725684336
340,9.237472354984586,9.983335325995196,0.5814484094127531,0.00027771135968640434,0.3333333333333333,0.31391962725684336
341,9.233992798120104,9.942811724222683,0.5867670333318677,0.003270498886382513,0.3333333333333333,0.31391962725684336
342,8.95225428465256,9.875862671341707,1.0977710840289203,0.015410076366416989,0.3333333333333333,0.31391962725684336
343,10.854060616070056,9.940524053113736,0.7294195359219634,0.00353738825801775,0.3333333333333333,0.31391962725684336
344,9.817405336063802,9.930336866757536,0.03334081129797323,0.004852952133157352,0.3333333333333333,0.31391962725684336
345,10.21065935125216,9.966158230683776,0.04437736226998072,0.0011452653504525098,0.3333333333333333,0.31391962725684336
346,9.73516404695404,9.880297837965317,0.07013808202576197,0.014328607595777447,0.3333333333333333,0.31391962725684336
347,9.81122203670451,9.559664880361264,0.03563711942599321,0.19389501758725952,0.3333333333333333,0.31391962725684336
348,8.993785935539233,9.728344032046476,1.0124667435186572,0.07379696492476628,0.3333333333333333,0.31391962725684336
349,9.818818003978999,9.887481420880293,0.032826915682154116,0.012660430647117658,0.3333333333333333,0.31391962725684336
350,10.148431558748738,9.955904589175915,0.02203192763258017,0.0019444052557447905,0.3333333333333333,0.31391962725684336
351,11.19157664738963,9.930452753901498,1.4198549066043094,0.004836819439885546,0.3333333333333333,0.31391962725684336
352,10.13238093513287,9.717802926675013,0.017524711986653185,0.07963518819318809,0.3333333333333333,0.31391962725684336
353,10.556408511773743,9.967391546569962,0.3095904319742712,0.001063311235098967,0.3333333333333333,0.31391962725684336
354,9.343897413454116,9.894839965821543,0.43047060407219984,0.011058632788414265,0.3333333333333333,0.31391962725684336
355,10.49016995109833,9.985143705137526,0.24026658095973982,0.00022070949704077058,0.3333333333333333,0.31391962725684336
356,10.786696116169821,9.916038776544102,0.6188907791966811,0.007049487044211192,0.3333333333333333,0.31391962725684336
357,10.407294728229802,9.945153624047805,0.1658889956437883,0.0030081249550895253,0.3333333333333333,0.31391962725684336
358,9.877682348888909,9.915597908721,0.014961607773334594,0.007123713012268535,0.3333333333333333,0.31391962725684336
359,10.776248535709485,9.833512283464408,0.602561789191119,0.02771815975723557,0.3333333333333333,0.31391962725684336
360,10.571963891797907,9.825837901332351,0.3271426935206077,0.03033243661231994,0.3333333333333333,0.31391962725684336
361,11.048142351871,9.878785868424323,1.0986023897856716,0.01469286569364547,0.3333333333333333,0.31391962725684336
362,9.991627957293947,9.972770927297628,7.009109907198204e-05,0.000741422400231076,0.3333333333333333,0.31391962725684336
363,11.1687307512739,9.973480775719395,1.3659315689732547,0.0007032692564450381,0.3333333333333333,0.31391962725684336
364,10.652389221896604,9.908485967974215,0.42561169684685596,0.008374818057616364,0.3333333333333333,0.31391962725684336
365,9.461212971315753,9.99709645536446,0.2902914622783997,8.430571450573695e-06,0.3333333333333333,0.31391962725684336
366,9.931600763790602,9.981562511721956,0.004678455514029041,0.00033994097400301935,0.3333333333333333,0.31391962725684336
367,10.30563951164652,9.89659010020011,0.09341551107952326,0.010693607376623431,0.3333333333333333,0.31391962725684336
368,10.567225365708364,9.88299198869113,0.32174461550298694,0.013690874710456769,0.3333333333333333,0.31391962725684336
369,9.708355291020128,9.892003467329191,0.0850566362759542,0.011663251068917068,0.3333333333333333,0.31391962725684336
370,10.208704829250534,9.990315485072745,0.04355770575249456,9.378982937621794e-05,0.3333333333333333,0.31391962725684336
371,10.722258731646205,9.779664689945726,0.5216576754391848,0.048547648856713144,0.3333333333333333,0.31391962725684336
372,9.509311932448618,9.998814122354243,0.24077477963730945,1.4063057907049923e-06,0.3333333333333333,0.31391962725684336
373,10.203109678758228,9.90851814055823,0.041253541605270505,0.008368930606923623,0.3333333333333333,0.31391962725684336
374,10.279501781101382,9.91026669762591,0.07812124563884512,0.008052065554959716,0.3333333333333333,0.31391962725684336
375,9.546757237342673,9.975107627850688,0.20542900190124605,0.00061963019121983,0.3333333333333333,0.31391962725684336
376,9.579988379432415,9.997069204299917,0.17640976141180936,8.589563435623895e-06,0.3333333333333333,0.31391962725684336
377,10.199188650233218,9.914498937160985,0.0396761183817312,0.007310431746601142,0.3333333333333333,0.31391962725684336
378,10.707245051802575,9.98850966063465,0.500195563299227,0.00013202789873091795,0.3333333333333333,0.31391962725684336
379,9.904251426075284,9.738102339812423,0.009167789408616832,0.06859038441172749,0.3333333333333333,0.31391962725684336
380,8.759673256888727,9.973731581486783,1.538410429677019,0.0006900298111855179,0.3333333333333333,0.31391962725684336
381,9.660276728644487,9.912592495127738,0.11541190110049178,0.007640071907994507,0.3333333333333333,0.31391962725684336
382,9.617910511328484,9.831009608617627,0.14599237735326076,0.028557752379567508,0.3333333333333333,0.31391962725684336
383,10.668931401237808,9.954698488623519,0.4474692195619773,0.002052226932993435,0.3333333333333333,0.31391962725684336
384,10.841040225200608,9.816058074980416,0.7073486604054894,0.03383463177991008,0.3333333333333333,0.31391962725684336
385,9.968115818151675,9.979223903688823,0.0010166010521370347,0.0004316461779313185,0.3333333333333333,0.31391962725684336
386,9.877378327728623,9.848172127597579,0.015036074510628957,0.023051702838245938,0.3333333333333333,0.31391962725684336
387,9.734247535554127,9.992203484117633,0.07062437235905492,6.0785659904000274e-05,0.3333333333333333,0.31391962725684336
388,9.060445945567976,9.768344176483142,0.8827618211996555,0.05366442056927376,0.3333333333333333,0.31391962725684336
389,9.705829165587673,9.847106862262136,0.08653647981884474,0.023376311567329573,0.3333333333333333,0.31391962725684336
390,9.837558937910316,9.959721683777662,0.02638709865282454,0.0016223427577066489,0.3333333333333333,0.31391962725684336
391,10.44585564987998,9.958966205413285,0.19878726052990006,0.0016837722981847367,0.3333333333333333,0.31391962725684336
392,9.34435894692777,9.927542937124086,0.4298651904736631,0.00525002596060419,0.3333333333333333,0.31391962725684336
393,10.091453057168376,9.957131884768458,0.008363661665442296,0.0018376753035047625,0.3333333333333333,0.31391962725684336
394,10.24649879350595,9.990290859190706,0.06076165519988884,9.426741525469757e-05,0.3333333333333333,0.31391962725684336
395,10.2584368366555,9.949038256357579,0.06678959854050164,0.002597099315075883,0.3333333333333333,0.31391962725684336
396,11.069155847364563,9.870817382972902,1.1430942259538364,0.016688148541969868,0.3333333333333333,0.31391962725684336
397,10.426353727976228,9.69373382971852,0.181777501359227,0.09379896705888474,0.3333333333333333,0.31391962725684336
398,11.008513100940883,9.657366102953342,1.0170986747693955,0.11739798740538016,0.3333333333333333,0.31391962725684336
399,10.238734232739379,9.89757813662321,0.056994033881659925,0.010490238097573868,0.3333333333333333,0.31391962725684336
400,9.719315994357805,9.871899821382515,0.07878351102334781,0.016409655761831593,0.3333333333333333,0.31391962725684336
401,10.234551367774072,9.77375571903113,0.05501434412468811,0.05118647467112132,0.3333333333333333,0.31391962725684336
402,10.85892443283094,9.841389456194369,0.7377511813139535,0.025157304606318025,0.3333333333333333,0.31391962725684336
403,9.886454693169512,9.981034724109518,0.012892536703229747,0.00035968168960208614,0.3333333333333333,0.31391962725684336
404,9.740789177537769,9.96090587200907,0.06719025048154632,0.001528350843371237,0.3333333333333333,0.31391962725684336
405,8.2316991179167,9.901322403923952,3.126888009576579,0.009737267967347592,0.3333333333333333,0.31391962725684336
406,9.925743321655673,9.787532788176009,0.005514054278732781,0.045142316100260836,0.3333333333333333,0.31391962725684336
407,10.658925576482709,9.76598330271912,0.43418291534306996,0.05476381460625131,0.3333333333333333,0.31391962725684336
408,9.537013639210947,9.64504333956934,0.21435637027669094,0.1259942307840875,0.3333333333333333,0.31391962725684336
409,10.38779682313609,9.801574140465416,0.15038637603444438,0.03937282173203856,0.3333333333333333,0.31391962725684336
410,9.665729719464018,9.90844678458547,0.11173662044960415,0.008381991252739331,0.3333333333333333,0.31391962725684336
411,10.381996120307178,9.982412309773672,0.14592103592973635,0.0003093268474972852,0.3333333333333333,0.31391962725684336
412,9.346247035809908,9.956584978834805,0.4273929381873319,0.0018848640627743608,0.3333333333333333,0.31391962725684336
413,10.590664065331703,9.980796737178833,0.34888403807417434,0.0003687653029788028,0.3333333333333333,0.31391962725684336
414,9.241977740520248,9.94345605228548,0.5745977458667882,0.0031972180231423443,0.3333333333333333,0.31391962725684336
415,9.31054433930202,9.89925988464179,0.4753491080684888,0.010148570842385489,0.3333333333333333,0.31391962725684336
416,9.993521497490095,9.961341007591232,4.1970994770848316e-05,0.0014945176940612094,0.3333333333333333,0.31391962725684336
417,9.980244396493559,9.853223168097161,0.00039028386990371314,0.02154343838343428,0.3333333333333333,0.31391962725684336
418,10.164214767440916,9.948225851755506,0.026966489845673982,0.002680562426442841,0.3333333333333333,0.31391962725684336
419,9.826931260987545,9.997501166438164,0.02995278842336142,6.244169169756327e-06,0.3333333333333333,0.31391962725684336
420,9.165971913792136,9.792973681101836,0.6956028485835521,0.042859896716524216,0.3333333333333333,0.31391962725684336
421,9.39399219962939,9.956787962969964,0.36724545411002585,0.001867280144285237,0.3333333333333333,0.31391962725684336
422,10.154484082471706,9.827172059914716,0.023865331737124854,0.02986949687412256,0.3333333333333333,0.31391962725684336
423,10.063080380855931,9.984429464874642,0.003979134448929311,0.00024244156408999683,0.3333333333333333,0.31391962725684336
424,10.181072413610162,9.949211573260868,0.032787218970609426,0.0025794642906361645,0.3333333333333333,0.31391962725684336
425,8.837315875233573,9.805935844603432,1.3518343739838725,0.03766089640978315,0.3333333333333333,0.31391962725684336
426,9.963266999773492,9.914839842992913,0.0013493133056406731,0.0072522523414716355,0.3333333333333333,0.31391962725684336
427,10.163464709971699,9.793841179518992,0.02672071140613154,0.04250145926212043,0.3333333333333333,0.31391962725684336
428,11.416379766432604,9.950925592006145,2.006131642759677,0.0024082975199473163,0.3333333333333333,0.31391962725684336
429,9.779693614838123,9.997402309064528,0.04853490334309308,6.74799819623407e-06,0.3333333333333333,0.31391962725684336
430,9.827253132071688,9.94091254515096,0.029841480379041805,0.0034913273205373525,0.3333333333333333,0.31391962725684336
431,9.790588145731649,9.766879070037948,0.043853324708109244,0.054345367986371865,0.3333333333333333,0.31391962725684336
432,10.105112279825203,9.884251545065318,0.0110485913700518,0.013397704819766085,0.3333333333333333,0.31391962725684336
433,10.601769244347524,9.999317490021415,0.36212622344259054,4.6581987086808164e-07,0.3333333333333333,0.31391962725684336
434,10.509478123245538,9.955784401789808,0.25956795806579547,0.001955019125085129,0.3333333333333333,0.31391962725684336
435,9.151730370852407,9.965586401586604,0.7195613637341947,0.0011842957557584898,0.3333333333333333,0.31391962725684336
436,9.87030483455857,9.909352815187166,0.016820835938879727,0.008216912114492096,0.3333333333333333,0.31391962725684336
437,10.496584379642295,9.98290199271972,0.24659604610472283,0.0002923418529565152,0.3333333333333333,0.31391962725684336
438,9.81778239984424,9.977933415361234,0.033203253806524204,0.00048693415761984254,0.3333333333333333,0.31391962725684336
439,10.722855658605104,9.992504536829582,0.5225203031774184,5.6181968139093385e-05,0.3333333333333333,0.31391962725684336
440,10.780068106574474,9.968047899671369,0.6085062508946845,0.0010209367154109116,0.3333333333333333,0.31391962725684336
441,9.87820556798577,9.971716660718002,0.014833883669668924,0.0007999472809406174,0.3333333333333333,0.31391962725684336
442,9.626323335644958,9.961983575776959,0.13963424948351055,0.0014452485107062497,0.3333333333333333,0.31391962725684336
443,10.640703661688672,9.896844479284542,0.4105011821012724,0.010641061454077188,0.3333333333333333,0.31391962725684336
444,8.911920521375297,9.757971498422343,1.1839169518042054,0.05857779557592596,0.3333333333333333,0.31391962725684336
445,10.061908900188362,9.796463301422683,0.0038327119225325594,0.04142718766775343,0.3333333333333333,0.31391962725684336
446,9.895940893557782,9.81076091670446,0.010828297633552867,0.03581143064653631,0.3333333333333333,0.31391962725684336
447,9.909006468155095,9.895565191114017,0.00827982283760976,0.010906629307051887,0.3333333333333333,0.31391962725684336
448,10.001205544308998,9.943960754337688,1.453337080958528e-06,0.0031403970544009543,0.3333333333333333,0.31391962725684336
449,10.16262402318127,9.897804180758374,0.026446572915662065,0.010443985470467031,0.3333333333333333,0.31391962725684336
450,9.814390908279961,9.784265063587656,0.03445073492913786,0.046541562788838295,0.3333333333333333,0.31391962725684336
451,10.17087580438358,9.822684512337938,0.02919854052373575,0.03144078216483485,0.3333333333333333,0.31391962725684336
452,9.382828061039003,9.80277048625471,0.3809012022408764,0.03889948109220352,0.3333333333333333,0.31391962725684336
453,10.325623864188877,9.994778041502974,0.10603090092929629,2.7268850544665545e-05,0.3333333333333333,0.31391962725684336
454,9.100579886086875,9.870929013149786,0.8089565413114992,0.016659319646488233,0.3333333333333333,0.31391962725684336
455,9.776101573419508,9.762169441057916,0.050130505425219955,0.05656337476670427,0.3333333333333333,0.31391962725684336
456,9.662825712318313,9.998594599873089,0.11368650027365333,1.9751495167221866e-06,0.3333333333333333,0.31391962725684336
457,10.143833899935482,9.935649943057568,0.020688190770650126,0.00414092982849427,0.3333333333333333,0.31391962725684336
458,9.659851621482629,9.900177867966061,0.11570091940799693,0.009964458043801144,0.3333333333333333,0.31391962725684336
459,10.576606928696037,9.838387091514006,0.3324755502202771,0.026118732189302225,0.3333333333333333,0.31391962725684336
460,9.982699965573408,9.939196765290898,0.0002992911911612647,0.0036970333510901307,0.3333333333333333,0.31391962725684336
461,10.52602017122871,9.772276816744,0.27669722053948165,0.05185784819224568,0.3333333333333333,0.31391962725684336
462,10.444863203938592,9.38443471254115,0.19790327021850931,0.3789206231242963,0.3333333333333333,0.31391962725684336
463,10.000321450590176,9.734126802350502,1.0333048192469005e-07,0.07068855722836886,0.3333333333333333,0.31391962725684336
464,9.871883129897585,9.982225519176067,0.01641393240483917,0.00031593216856035653,0.3333333333333333,0.31391962725684336
465,9.210203681355894,9.581470499291328,0.6237782249437818,0.17516694296345048,0.3333333333333333,0.31391962725684336
466,9.572253512949493,9.958823867639353,0.18296705718404993,0.0016954738761815202,0.3333333333333333,0.31391962725684336
467,10.488725752541713,9.965629527778487,0.2388528611974637,0.0011813293607297673,0.3333333333333333,0.31391962725684336
468,10.348535467480817,9.960758678120074,0.12147697209207148,0.0015398813428839516,0.3333333333333333,0.31391962725684336
469,10.4701770154447,9.871155343736111,0.22106642585248507,0.01660094544775959,0.3333333333333333,0.31391962725684336
470,9.9117641476832,9.858152443412617,0.007785565634072038,0.020120729309810733,0.3333333333333333,0.31391962725684336
471,10.609122146106236,9.989083843649272,0.3710297888770664,0.00011916246947353587,0.3333333333333333,0.31391962725684336
472,9.394348467143784,9.995783684608726,0.36681377925108405,1.777731547869014e-05,0.3333333333333333,0.31391962725684336
473,10.651899704195339,9.920539727989787,0.4249732243299701,0.006313934827936986,0.3333333333333333,0.31391962725684336
474,9.906904352418467,9.985096153454942,0.00866679959862503,0.00022212464183864877,0.3333333333333333,0.31391962725684336
475,10.64629857712169,9.815539689755504,0.417701850789522,0.03402560605549586,0.3333333333333333,0.31391962725684336
476,9.745043531326383,9.941583633977034,0.06500280091852115,0.0034124718193291317,0.3333333333333333,0.31391962725684336
477,9.624165041043815,9.956956432674822,0.14125191637359719,0.0018527486880771217,0.3333333333333333,0.31391962725684336
478,10.039030772002262,9.975567898388539,0.0015234011630925258,0.0005969275891527785,0.3333333333333333,0.31391962725684336
479,10.260921680198548,9.898493703878666,0.06808012319763329,0.01030352815227199,0.3333333333333333,0.31391962725684336
480,10.366923510585016,9.930267093559324,0.1346328626200323,0.0048626782406640074,0.3333333333333333,0.31391962725684336
481,10.049436485161891,9.920365983023437,0.002443966065161883,0.006341576659823493,0.3333333333333333,0.31391962725684336
482,10.244577833857113,9.986126610379083,0.05981831681423744,0.00019247093957377057,0.3333333333333333,0.31391962725684336
483,10.022510841002951,9.964202956971395,0.0005067379626601539,0.0012814282895918124,0.3333333333333333,0.31391962725684336
484,9.73409056041705,9.926423317373246,0.07070783005931865,0.005413528226358131,0.3333333333333333,0.31391962725684336
485,9.976215646840819,9.862282970029986,0.000565695455200645,0.01896598034376183,0.3333333333333333,0.31391962725684336
486,10.166891763869737,9.970908043923352,0.027852860847552025,0.0008463419083656324,0.3333333333333333,0.31391962725684336
487,10.623089214155454,9.867338187134546,0.3882401687968618,0.01759915659274867,0.3333333333333333,0.31391962725684336
488,10.8420329131561,9.836797211468815,0.7090194268381478,0.026635150184354788,0.3333333333333333,0.31391962725684336
489,9.97092575797742,9.86820423165753,0.0008453115491875193,0.017370124552982244,0.3333333333333333,0.31391962725684336
490,9.734446887778144,9.879167076781526,0.07051845541071339,0.014600595333521673,0.3333333333333333,0.31391962725684336
491,10.815432888475469,9.946997367673443,0.6649307956074462,0.0028092790335441497,0.3333333333333333,0.31391962725684336
492,8.919098878540163,9.959945311145486,1.1683472343731327,0.0016043780992319563,0.3333333333333333,0.31391962725684336
493,8.915935782268026,9.831379946781032,1.1751952281668376,0.02843272234756749,0.3333333333333333,0.31391962725684336
494,9.206327847957738,9.985439501832102,0.6299154849273959,0.00021200810689734665,0.3333333333333333,0.31391962725684336
495,11.034606706835053,9.896884947919872,1.070411037828073,0.01063271396548743,0.3333333333333333,0.31391962725684336
496,9.619373624989867,9.997733146402227,0.14487643735335412,5.13862523373443e-06,0.3333333333333333,0.31391962725684336
497,10.396977505918098,9.887658138614366,0.1575911402049537,0.012620693819588944,0.3333333333333333,0.31391962725684336
498,10.255434293535572,9.996977565613545,0.06524667831401676,9.13510962042761e-06,0.3333333333333333,0.31391962725684336
499,10.108673014239061,9.950203165015326,0.011809824023803168,0.0024797247744908547,0.3333333333333333,0.31391962725684336
500,10.694189374958693,9.967265888849795,0.48189888830554106,0.0010715220327939805,0.3333333333333333,0.31391962725684336
501,10.549610735274937,9.95705184347652,0.3020719603294572,0.0018445441487652944,0.3333333333333333,0.31391962725684336
502,10.295604578019926,9.925712406934464,0.0873820665463386,0.0055186464834707065,0.3333333333333333,0.31391962725684336
503,10.069999635945406,9.923293383891757,0.0048999490324893495,0.0058839049547774035,0.3333333333333333,0.31391962725684336
504,9.56894673426816,9.979345571017367,0.18580691789808465,0.0004266054365986268,0.3333333333333333,0.31391962725684336
505,10.74226553097872,9.902687738935395,0.5509581184791216,0.009469676153505859,0.3333333333333333,0.31391962725684336
506,9.371706454553786,9.997891740919414,0.39475277924937346,4.444756350873725e-06,0.3333333333333333,0.31391962725684336
507,10.219693833561234,9.923458214269536,0.04826538050483107,0.00585864496280833,0.3333333333333333,0.31391962725684336
508,10.988020998768866,9.93984154667426,0.9761854940082265,0.003619039506545344,0.3333333333333333,0.31391962725684336
