,0,1,2,3,4,5,6,7,8,9
cute,-0.2997729182387128,-0.2553437267593377,-0.09728357717347369,0.18310668998760976,-0.033615614192665455,-0.23004678898864964,-0.5306361953547049,-0.34766145716889335,0.630918538347806,-0.12049868872618899
cuts,-0.19593109615491197,-0.0014018699525533695,-0.19506470662701916,0.03875924261240715,-0.15739039812194572,0.08983522133514996,0.36216059818882973,0.36314854578033895,-0.16666922016866248,0.3769435377467791
cuz,0.2629844161267016,0.38206252391846496,0.125598621325976,0.28335767940499906,0.17042329072551374,-0.23477354835868963,-0.40692333167166134,-0.22565775621791453,0.8937921107569069,0.049122855880604166
cvs,-0.5161126846402389,-0.7069208506382016,-0.06970737658115422,-0.010445194597742125,0.5439320868498299,-0.06526221982178476,0.6183172059078678,-0.6157373234013601,0.2700567878078879,-0.44912686619796277
d,-0.28389509380737765,0.24518669475807864,0.13193643712704906,-0.17780338673190768,0.22271930397206766,0.2994949154968449,0.11252927621027564,-0.19011393578524624,0.5612023925159305,0.6664530387164707
dad,-0.13591929861594726,-0.016835345313738745,-0.04624955906275027,0.15166156161573321,-0.22436444021388677,-0.12491144803729065,-0.23755190963824513,0.5606967628861415,-0.06199172290270416,0.23866438881978894
daily,-0.01241749125497818,0.36124542312902236,-0.05530552448449738,-0.3447115827558991,0.566288982747481,0.44752476728736873,0.15554496868610568,-0.19018974941304892,0.029507577773858474,0.014258373126636817
damn,0.30269844078223385,-0.5124602827098574,-0.33258453104602254,-0.47027849349860473,-0.14883110084425727,-0.28074695167078095,0.5413910548161867,0.22948140490680263,0.0055179151937990445,-0.2445482995667133
dance,0.2954913850426929,0.15110826922550546,-0.08427439603408982,0.1873741514230506,0.6847054240265453,0.037562985016932504,-0.43941317349105413,-0.13796594798222206,-0.1529403963208215,-0.16371958281456306
dancers,0.5143402307670609,-0.6477580160111847,0.3995593135698462,-0.7419777634448009,0.21299945688751343,-0.735755485460771,-0.006721400242834075,-0.32194923955637417,0.33003702683488,-0.46018404939475577
dances,-0.7481563270261765,0.010012073739135152,0.13770444056711525,-0.09058145074419899,-0.2795586775905197,0.0835665373992216,-0.7715684714681342,-0.4446853819490485,0.17122319526489982,-0.7426583295503144
dancing,0.3393513404905161,0.3449005307209966,-0.3388332211202495,-0.5519906637988645,-0.396755696838309,-0.2168845211629434,-0.9821927633089558,-0.41746217602670865,0.053866270003219086,0.06780187461617804
dang,0.49280777273653964,0.10795490584684492,0.014602915930422511,-0.6277338556506102,-0.8014083871897634,-0.1953886635235036,-0.025633212251555848,-0.22682848790936522,-0.1298940576485757,-0.5689564950817693
dangerous,0.19768584101171904,-0.09569932680830406,0.013810516716201232,0.4472687696214239,-0.03050302804668409,0.10218389937387282,-0.2854919122281692,0.16742218914086818,0.12512526507002653,-0.11889218408279087
data,-0.20431536838798534,-0.050763059553730866,0.10591147812877288,0.28900767020039864,-0.012831649458023175,-0.22818781042233305,-0.37799345817977004,0.4512068031833534,0.3463097331661573,-0.4267242299260379
date,0.41769969738047646,0.40376044616251633,-0.3558271922477735,0.032006276618849264,-0.2212626634735149,0.07683356131313604,0.6258833075291086,0.5873934405062969,-0.04578233539762494,0.3735256069619897
dated,0.19318868618672944,0.23732837151289815,0.14581050626343459,-0.792746021709684,0.2142073832817328,-0.4061382350086472,0.535991797658567,0.01806012910783819,-0.05641895662217776,0.21132276649510276
daughter,0.10262831529227545,0.40892517422919183,0.6516073257374723,-0.22538891841330183,0.09835140954339638,-0.4580055687798286,0.36567877109075986,0.6801629900241883,-0.592281922399754,-0.5627996950591442
daughters,0.5756631300310241,-0.23018271569376622,0.13730343817512913,-0.7078029533857063,-0.6182921757945096,0.4040897304706323,-0.530903244839978,-0.4233670268752007,0.061401582761544365,0.4230831780157977
davis,0.023936746189680835,-0.18364843495961725,-0.3799678852628041,-0.9698337819972698,-0.5826248571955623,0.06857933131397942,0.02885267815965259,-0.7087412259849071,0.5306714308920398,-0.21027894139091347
day,0.028065977211935794,0.08495337281203988,-0.1875142079608939,0.32930298493569726,-0.26159361482299726,-0.0707354593307431,-0.4619453078462935,-0.23852257970189406,-0.6442969528890823,-0.2700272762182159
dayand,-0.0400724154773931,-0.13825790945199942,0.14310081096232247,0.1488597492346724,-0.49914570958358173,0.14785034711209422,-0.29642809846624174,-0.5674628821402996,-0.5207409413776869,0.8338105829242499
daycare,0.39592940516293706,0.8416590736056387,-0.8014762821640662,-0.38336014592956796,0.22466285876539271,0.5737155602117521,-0.17486982891512498,-0.10664919702783293,0.2795284533052896,0.7656064035263325
days,-0.05986737691804683,0.015509387479425527,0.24644635973239887,0.4557462830009302,-0.47552949790501664,0.24937532357875897,0.7876565714261292,-0.7314326300982759,-0.12819601368639896,0.24340857359856932
dc,0.31716311334548464,0.3543522085088736,-0.01704561465216614,0.42248869415913304,0.05059675462745408,-0.285415408077756,0.4313543768875999,-0.5399434686327835,-0.6158651445206523,-0.3682047624491315
dd,-0.10347214812789446,0.1214547981027253,0.22216941705675244,-0.14947093986261262,0.02308467680058568,0.5093758655041148,0.06984045521750609,-0.511460883347719,0.23999155920964577,-0.5771017759966344
deadlines,-0.5798890228685295,0.6806977757003545,0.0008944562872471584,-0.22898861775792226,0.028920206808788818,-0.2640100976832155,-0.23724141954293604,0.7135925161134067,0.11837340177584077,-0.33107965875164697
deal,-0.21943957376811724,-0.27222559162849924,0.158454328263154,0.7434860115928845,-0.37996841391732206,-0.5479434795693193,-0.449352047591723,0.3998471385548306,-0.0935394739489712,0.12262353790933644
dealing,-0.4091753696302708,-0.019734849250874376,0.05168924162848021,-0.3430837674510045,0.03194739922664849,-0.3571536396504552,-0.6851267584186931,0.10619186166585397,0.39479419778033187,0.1405522970899056
dealt,0.04362268662145416,-0.31087669715896715,0.5815040613726927,-0.0009494051609312826,0.1967000193364957,-0.31726747988741233,-0.12340967571624932,0.07979866129222282,-0.11490787869415903,-0.6308527615340986
debate,0.24729384952217676,0.36329557584390315,0.2735292794847704,0.61488700445592,0.320495115197005,-0.09208562620706856,0.33906598020525985,0.6856651705869155,0.4146560216460035,0.3020775106735223
debating,-0.16865348562940632,0.4700602267672227,0.134001544171041,0.055666298319292803,-0.31221758267471633,-0.02821108780268898,-0.6919064474750874,-0.13554266554277805,-0.583951858511105,0.37418903908070617
debit,-0.18476980328501652,-0.49003825184941024,-0.5379238548499299,-0.32128903600389747,0.478250342408443,0.1181041116279482,-0.3524166414392598,0.4088052488482288,-0.14492085219365278,0.2752440330800236
deca,0.015906855055120933,0.16445864558227455,0.5772520849463422,-0.5224809446973666,0.05308458374772551,-0.32937274433979347,0.33167063913282835,0.6747842646728388,0.10264451037512173,-0.7060744766941696
decathlon,-0.02014396882760322,-0.280088570257712,-0.22801387743791118,0.3583391290045728,0.5891675485641019,0.2668567999237327,-0.6376689716497789,-0.7286321583336031,0.09392448682211404,0.0058237481712867245
deceive,-0.42048261151075916,-0.029261352386268258,0.5005283698782882,-0.6511768928651248,-0.0919121162365712,0.1741339648322051,0.18831939964605782,-0.013882760265813254,0.5218127226640668,0.06319873440197232
december,0.4853201874261902,0.02374774117951789,-0.5931061374261746,-0.30902070145399324,-0.34065657374271247,0.17257635027812343,-0.3595566245367498,-0.7253383102287803,-0.48193042454566654,0.2570297661616867
decent,-0.4991666266267737,-0.47656790946740424,-0.057017345448664325,-0.33011831814384185,0.7816531091153335,-0.14054743613068285,-0.14155764307206453,-0.21791461753746344,0.4286893480504179,-0.24469031316333856
decently,0.07685698108592784,0.7084689620197611,-0.022648591188463296,0.2500846884396138,0.2864425598899413,-0.41769050986252665,-0.2431223280274488,-0.08787004785381015,0.2740969290421437,-0.08022500796100435
decide,0.7058856649363634,0.4644701128861796,-0.5403319096870626,-0.3571385536184183,0.039654775485624516,-0.5409783802500758,0.08971277987938597,-0.23021902389541293,0.20577778815458245,-0.03535552261964836
decided,-0.2606114187161326,0.0994261973458207,0.23956368974070674,0.4026791058957223,-0.4719158869272051,-0.1583691395262019,0.694455992090312,-0.2586296133985812,0.10054849198620108,0.5242822275010659
deciding,0.15789239178099587,0.01760626791297007,0.005792846713295677,-0.18451001675489723,-0.35721041779501633,-0.023805324741671074,-0.28814662989492085,0.1695050115777305,-0.3812455604004108,-0.28123659620279545
decieve,0.5429752294779321,-0.320692580131935,-0.34722349465233104,0.05029053990145879,-0.03230043344563498,-0.37345286757044016,-0.08671907234341464,0.5039253650040563,0.17284922265875732,-0.21254126057281114
decision,0.3302271941702214,-0.08998868102384414,0.08107223257698848,0.1343955656299129,0.7143047996139158,0.5183319434181205,0.04136825938779598,-0.33596620305089164,0.04879912871568243,-0.46426952570293606
decision-making,-0.14991365208502877,-0.5752586669680353,-0.14449994708060382,-0.1953616821830747,0.158693674861093,-0.16103312613997994,0.2799432383150023,-0.42858703353610494,0.8228844080624595,-0.049458105240918204
decisions,0.17147677650211696,0.3459747667897867,-0.14151029956751776,0.43568044934321865,0.588349474987494,0.1980338909236404,0.21145967599449456,0.11026932956375438,-0.45721869642946444,0.025430171593265084
decline,-0.6808297518227752,-0.02333867647942392,-0.10326291162877199,-0.42314360750768215,0.3897929111430324,0.1849664240894359,0.6010241352797114,-0.5780545547449789,0.46052179393049597,0.40744124462960873
declined,-0.10923174374713769,0.6944861557176468,-0.39615740009994493,-0.22964420050124396,0.12967117390386304,-0.6150142981558087,0.07276662816660984,-0.40480815731377895,0.3161865904802314,0.21454748464466744
decorated,0.6736636715675481,0.42197927550798464,-0.20209533582798617,-0.44140332304970514,-0.24617733434612346,-0.05430015214897799,0.05878066929445444,-0.3926993997456238,0.5212861509458496,0.04847111945400959
decorations,-0.12754529069809473,0.6164155949237897,-0.28165007210074716,-0.08765243806976591,-0.015503870035578515,0.17527509381561493,-0.43652927093009797,-0.40171254444561066,0.7529055831515549,-0.008600596957558784
decrease,0.23905164444973157,-0.49066339942534815,-0.2144395877820604,-0.08364485454416748,-0.18417347425606875,-0.06460778074877102,0.5836290741025196,-0.41776208199070436,0.037138180358275125,0.09652197946413518
decsions,-0.44229897045527616,-0.1626864456417818,0.18148176944567362,-0.17093440458431408,0.7740384841835178,0.547331816473381,-0.5489008463830062,-0.1103395460127009,0.01545826884453555,0.09967679090848916
dedicated,0.3731926810646262,-0.23433288284813633,-0.6247277197085347,0.37196764292446616,-0.5399124095226878,-0.9350974840259927,-0.12924586300565255,-0.36379280584986307,0.5991301301399365,0.19863667696585988
dedication,-0.0899158128469795,-0.41455207971571506,0.12138574915479725,-0.2986134449480884,-0.033570035931971685,0.4914681037068427,0.09461123292723439,-0.010196876418880396,-0.2223849147882248,-0.0793925126140621
deducted,-0.29391358398829825,-0.5377849769330547,0.3294456186512389,-0.42039439799204914,-0.4518976749046322,0.34607051382434867,-0.3483391588749101,0.006595623058588351,0.26461123928094676,-0.6468707174777898
deeds,0.1510023743139712,0.7703601728800945,0.31033428490840564,-0.7859033270419848,0.31090745033064254,0.09381096007862355,-0.38334473473660396,0.11785133831811045,0.004793422519538515,0.34487744724756764
deemed,0.15833237291707736,-0.6669871458079072,0.054513953678128946,0.40290821718068354,-0.082349495121001,-0.49831903306038805,0.02362074706947842,0.3462017011565963,-0.2627200461521335,-0.4936451654074216
deep,0.8302133260935242,0.12477637724852267,-0.3780637545696214,-0.10198173720745446,-0.4663609929254092,-0.4964529405254023,0.052146512776607645,-0.008493703228336166,-0.23943614644722322,0.5343732748023851
deeply,-0.4702007854579291,0.31023576468864866,-0.41663005868486946,-0.5801870522127556,0.7838052045887756,0.03197547462831385,-0.23101113401409074,-0.03928206010253085,-0.3668773597892168,0.4428427334786876
defective,-0.33470126855720406,0.183928476203031,0.39718747197395576,0.04435952086520029,-0.14536188643642328,-0.21756760365942157,0.48755978527637184,-0.3925105035400462,0.2471092366410859,0.3807465899124075
defense,0.5182680279573761,0.2222104980181239,0.05448347014155974,0.044799712313831175,-0.08028780474252804,0.2758754601588473,-0.6390250483464921,-0.770153170632518,-0.24348293958896,0.45296910735938867
defensive,0.12937609936312605,0.13586954469354023,-0.2725190567146893,0.4151619479654574,-0.24516220603956218,-0.7899280048886366,-0.11580082810490601,-0.35879272516414024,-0.3895414153555805,-0.023190627396335095
defines,-0.5814792420196196,-0.46344099272416467,0.12625732498786796,-0.11367437732034788,0.18360802017437028,-0.763757976600275,-0.018738762036164563,0.012691296002917685,-0.5519294701309475,-0.44460359547434947
definetly,0.882154008553791,0.02501831083243064,-0.5317109454839095,-0.024188386497380067,-0.5779962523180882,-0.18951133286151728,-0.7010443818900306,0.600074552170595,0.4497939462771495,0.18357840434053066
definitely,-0.13656834753123429,0.2465208481382542,-0.30345095135250244,-0.6671206041139943,-0.7230693662271983,-0.13268288775417736,0.01114838572063101,0.6793133038919078,-0.4474555000685446,0.042914896138240566
degree,0.42304678409802676,-0.04047864922587313,0.5745039605896982,-0.26976429671083785,0.32285866838201005,0.05525759181553995,0.7643439046971563,0.16865183873025907,0.07485975054288158,-0.09917031057326048
dehydration,-0.2066568017078352,0.7575927256417732,-0.06150231744683948,0.22672334509942454,0.1452671741786474,0.6127367503532661,0.14783227821607983,-0.6564543102330458,0.5138154854037351,-0.04611560810457921
delegate,0.20443127043243262,-0.5791103246321877,-0.4376614729993492,-0.2042440738607322,-0.0961094675895712,0.07264395761621617,0.3377712658857295,-0.3987941198270124,0.21975534856851592,0.6577952341289478
delegated,0.5072516730249477,-0.03312590554116507,-0.1311877434382166,-0.35860914750811107,-0.43134024001646376,-0.14965131657876124,0.4303809829573279,-0.3552496446004164,0.6862723510845112,0.20060961454079596
delegating,0.5835015026427852,-0.04985192113930187,-0.16203223615925322,0.1458967760365049,0.2516802774636675,0.4429827176756199,0.5373646445657957,-0.11614243456445134,0.440348289793158,0.28170487951465245
delegation,0.4421226337801821,-0.4190901433887234,-0.2594540245870727,-0.8286931904074677,0.3873496041041198,0.8387144287811439,0.1274698021223158,-0.12020568347651607,-0.3589818078783046,0.5623057565649877
delete,-0.3669584862166835,-0.11970760379326917,-0.7563441646616097,-0.8701199034540937,0.10955069886728402,0.20624702634275136,-0.23164380988239813,0.43122434079757516,0.45288284204225354,0.5058145840939738
deleted,-0.19313736242442348,0.5126467006771785,0.5282933905790259,-0.1810572933574787,-0.4887574516271188,-0.029128500555534953,0.4022013597777241,-0.19935243157602361,0.29604742107316034,0.01369498674462994
deli,-0.7659224157879122,-0.8117357330131009,0.14693730355125723,-0.22938589950570426,-0.5005801684536466,0.23532524024955262,0.6141876945906662,-0.6809278539086575,0.4660022428917134,0.06775932415191395
deliberately,0.7557606426685289,0.0632583793160582,-0.007135584855835181,0.2919315413858364,-0.2509933132766027,0.3554603621120119,-0.40557856420680516,-0.8543968366301554,0.07466336819724487,-0.005918421380262717
deliberations,0.08060873021405471,0.21210979983407743,-0.5128451866911651,-0.34567382005932273,-0.07504601191939014,0.22100811409985882,0.3822726545772372,0.6307250513815027,-0.23499771999624808,0.8311644860145581
delicious,-0.15192878008222022,-0.0067751918010234835,0.4156663687846196,0.39422864019741594,-0.3485384940831389,0.5016521052794987,-0.31180484584695545,-0.8489180901916213,0.2483482339430062,0.34465256670137556
delinquency,0.06008691247456488,0.740820966780195,-0.2001338306660877,0.21784985872209534,0.6758172201294813,0.004777693777047953,0.26337038324598067,0.36873335012417674,0.393858537415656,-0.2968259018886361
deliver,0.00262639179826174,0.17824134075501596,0.38483561599283295,0.20101207544742147,-0.7970226957681925,-0.5249676135230764,0.047802335353258424,-0.29177567136077265,0.28368230272185957,0.2913731092872292
delivered,0.2198563025120846,-0.5292958296651816,0.5777256154673578,0.13313293046630975,-0.011425371294883677,0.2717202947390796,-0.07576386403724139,-0.8724929306078474,-0.3099644258802179,-0.07010898576503977
delivery,0.6108008092903933,-0.36893515343494043,0.2734699458946704,0.04922400537289554,0.05322551810983461,-0.30105197866656636,0.15478910537877189,-0.05649157831959706,0.6512534421377392,-0.682384399274613
demand,0.08577651122050717,-0.49024932830051493,-0.08085313503089608,0.6620312913814768,0.24067653714158227,0.312957977641232,0.18754529438216241,0.2877363129634959,0.34131022326489885,-0.2897129095780289
demanded,-0.08856495576710452,-0.040754318180059035,-0.23870891444060827,-0.5465098147182129,0.09799730887026947,0.6262350152575384,-0.03899779642496487,0.28268030024114565,0.3746861204939761,-0.13546882502116112
demanding,0.4710109355308712,0.23537217392658027,-0.24686045513627594,0.051342291839624216,-0.32030703593315124,-0.1361701510565145,0.043363846822182694,0.24669050731449046,0.3355421292990336,0.13844486941008416
demands,-0.50840041768018,0.17111278437056293,0.14723004257776953,-0.5940506871912306,-0.0675282966654458,0.16880927455927958,0.4956170604082659,-0.2402752597767155,-0.027479858597132728,0.4758445926141919
demeaned,0.06440264203547111,0.18970095917830654,-0.3680046277461702,0.18695899402830055,-0.4610520311153876,0.5493095389832431,-0.7437673110372799,0.13012468105656358,0.38334280177616414,0.4752375448176196
democratic,0.3633075193324395,0.6227208790747158,-0.19331057915172548,0.49723119930850046,0.04293457724467281,0.4828533913790321,0.33842889187270797,-0.5621722950647337,0.13643257395900632,0.2922675690595348
demonstrate,-0.4473072581568579,-0.2450056161264463,0.18913534570950824,0.8234694789818262,-0.2814345321495485,-0.42953152744391954,0.36936568078458404,-0.37684730639357267,0.37140923007436905,0.5492954294115278
demonstrated,-0.31066329956950334,-0.24071463586500427,-0.002281491932726587,-0.7306900057934922,0.05559186046692932,0.20648674991357208,-0.00930701268326023,-0.15009510821105898,-0.15201242261399084,0.5013557976915823
demote,0.4253116184379187,-0.2045727566232055,-0.11734495951890428,0.20164566586187171,-0.47713138804217337,-0.41273545599377254,0.4098966733161385,-0.21237123526646345,0.20829003529474077,-0.1806943499683617
denied,0.2318166053478278,0.3193482762033092,-0.611932166975986,-0.9661145113866401,-0.05866495812898223,0.159156316803977,-0.5697953773520041,0.4462907783928073,-0.296732006810514,-0.3388100145437821
dental,-0.675867844570556,0.49189077305836204,-0.06609405042218286,0.06126893396486452,0.30908857658041783,0.07166994159783883,-0.5772283089924752,-0.01649744579531828,-0.7301709246249792,-0.040710391414380154
deny,0.29773497704253105,-0.3843543815726369,0.3540706882061521,0.2017097631478556,0.8410255563866347,-0.3792662694038179,0.004226859999189425,-0.06129480076218626,0.2218843669290123,-0.37391430786164415
denying,0.010995563425840564,0.15818163125527515,-0.7622002199109144,-0.7296038106279896,0.5606997568811128,-0.4810503822171564,0.11927499629987275,0.03900348468013731,-0.3701391042747496,0.008664704218205033
department,0.21670645169655361,0.3314058064551394,-0.20973861102309838,-0.31099911740697883,0.3990680848567923,0.021972460759869472,-0.5095476503159719,-0.03310056878124573,0.3720155411097528,0.2549010285227371
depend,0.43305233087284456,0.6719090224934219,-0.4376995855648429,0.0689678114854678,0.2200176368487388,0.32310533754699183,0.20506082990176805,-0.11480096060436762,0.35308611503529763,0.03140686207716542
depended,0.230844252506738,-0.7201466418525844,0.40682172486476587,-0.23779137788283755,-0.44940727749957554,0.5546538404844061,0.4028457434659122,-0.13560388762856715,0.49428379507076514,-0.019344630412239536
dependent,-0.06879158804630359,0.3519978344030652,0.017498468433560357,-0.15397152873953815,-0.3414729462541978,0.6821434910762716,0.8707066822596916,0.3423384145862167,-0.12236126545780901,0.13766400304785575
depending,0.20660615035967717,0.6362346451436638,-0.07453946916045937,0.6094927092999386,0.292924897827308,0.003850264368530615,-0.21024350944476966,-0.03341013458327006,0.26615965909092926,-0.08009573753895585
depends,0.30581917931013874,-0.5682947179998239,0.42221385563168273,-0.6908260917341429,-0.8735273032639079,-0.7605776356216478,0.27187565834151506,-0.3308866722419508,0.1681554370534165,-0.336703396583225
depressed,0.10764344295592894,0.32380676640627437,-0.07326824870245463,-0.09718943145356826,0.04392912730271542,-0.019878214991887078,-0.06655516773799913,0.3185028099839389,0.24392547193620445,-0.37835119534511313
dept,0.6507876296277688,0.2497391291191364,-0.23135624680542768,0.17151983163208182,0.20300782682480473,0.20716789184446172,-0.5044356990088702,0.19772402967477726,0.8082487291345155,0.44358605403049395
depth,-0.17987925976658012,-0.2984984163584358,0.3497276465745549,-0.3481819402314209,-0.508834265577732,-0.026073013071270024,0.3167958308686575,0.6439399881816898,0.010125887674897333,-0.4636701676948166
derek,0.0317879818052193,-0.3088965736315854,-0.4490598710549464,-0.07497060403331235,-0.22329866272428922,-0.5817084007006798,0.6237006892550809,-0.2035197103719248,-0.11577484269189933,-0.7226919080101082
descion,-0.6183667484448928,0.48795233589595055,0.42799801890654793,-0.14485810936809917,-0.22870004172272085,-0.07171821073146784,0.056438575407681824,-0.13035529964888684,-0.30756126723784444,-0.5160497252846805
describe,-0.009877456957832043,0.019551975561304204,0.5508455762304403,-0.36452432898656717,-0.41980542699366546,-0.48604461028253554,-0.010176958285108006,0.04417625190951163,0.3624852361690439,0.0752412057961574
described,-0.4448693937825695,0.15881059816157297,-0.04496871830249777,-0.1196938109239057,0.030353714103728606,0.8142586307716817,0.6448499819298985,0.009705120749672835,-0.3659115512610829,0.07940452521786828
description,0.559714307296592,-0.7493116329878586,-0.5392418839751822,-0.5380973796044046,-0.04159920290275315,-0.7319039668578984,-0.3335771399785972,0.04990679791943242,-0.13346404115066302,0.5970623055926013
desert,-0.6652402707085199,0.18919783682652944,-0.204332352201393,-0.0980249715783104,0.37478416129028586,-0.13401820755881047,-0.44634727600914287,0.29111917917803,-0.20467097231110248,-0.046960244267399254
deserve,-0.3253248262947223,-0.04491616049698732,-0.13741611895606398,-0.2785541247243785,-0.5879570334691702,-0.07764522172727813,-0.5376363222590186,0.026439083374997896,-0.17991903391033898,0.2178417390434738
deserved,0.4614412935414724,0.8480514282839862,-0.2796439488881922,0.15765234925803157,-0.2536347176860735,-0.4636689605108131,0.207986012903909,-0.19080388281410854,0.08294514904592104,0.1666501245582667
deserves,0.5914857922648646,0.02516019355866443,0.44090563754148054,-0.5510967180901803,-0.5752697089384247,0.6674852265803592,-0.0021125732176252437,-0.13213613686276918,0.7075283912096677,-0.7577044950937439
deserving,-0.0708247251869048,0.5691664884761762,-0.28992578776605477,-0.5931251032597215,0.12350737895703921,0.4162120191598278,-0.043504781498023073,0.006387870637760806,-0.24677651296982017,-0.13334562491614668
design,-0.3586815564073174,-0.07791019684911488,0.15108210267059197,0.5387480616560424,0.06262705021368563,0.5921385601390704,-0.032903423222103156,-0.5716966543938935,-0.7295109108619208,-0.4419721726254547
designated,0.5412313933928845,-0.31926805198810915,-0.11905990312572301,-0.5554627117498477,0.21127833191482642,0.14795266488091685,-0.09607231883050815,0.23902732592450676,0.10555046730606277,0.44707076060490286
designer,-0.2355445703575524,-0.2004543442319161,-0.22083784756149866,-0.2211128843524868,-0.043627864720293785,0.06481455918395737,-0.7719232169949912,-0.7883908348011011,0.18547211354887208,0.03842553427018569
designs,-0.6390882553425197,-0.13605674025839248,0.1800497616957618,0.2919633505350261,-0.09853743389779587,0.24913234422180874,0.011309107089404916,0.4732705549776675,0.5310769676203855,-0.1857734809501026
desire,0.3565859972020102,0.06651566908329197,0.06940082524982213,0.08344078150078121,-0.4255280748142384,0.26900646385386107,-0.4434778808254328,-0.49070260730616155,0.1265489079767238,-0.294999357271769
desired,0.7181577175368015,0.0489171709182058,-0.2656490672384419,-0.3723496655001333,-0.09550559160024857,0.4546010422311393,-0.2894312116149809,0.6462048465013586,0.3124369765673437,-0.8980218346856279
desires,0.09949561072380042,0.5458973893062269,0.34919675442951437,-0.07049823593101379,-0.16875090087829706,-0.357512986954029,-0.2041507497124311,0.6627793294048532,0.03755411242489026,0.31201556462058877
desk,0.16583925234278468,0.020931666629119994,0.280061815449408,-0.1595295950667817,-0.16852041074535368,0.24253619833437332,-0.6424910477834921,0.2931354777304805,-0.17522086601763234,-0.1694049379813601
desks,0.3876872529929756,-0.30688043241548035,0.7282010629282863,-0.2053596685272976,0.5953086321597432,-0.6056249384603398,-0.33905091885695215,0.6896282124819393,0.15138297572055148,-0.3892171766986818
desperate,0.659872307474321,0.3760649124021068,-0.3711995034317186,0.12830566684548714,0.5939051477186754,0.0507400366898145,-0.6724912575621271,-0.12991843184134774,0.11758398447578794,0.5689301872816879
desperately,-0.3913516159210654,-0.5709167751937866,0.3794617635738223,-0.11427833178504393,0.025829184844997577,0.11619747217325388,-0.4444762224121202,0.8143488414820181,-0.2047219077632284,0.22779329854806246
desperation,-0.18545781950481716,-0.7395268720455037,0.469250038184207,0.4219949273779992,0.3989169093464402,0.2599428365591035,0.12298330939156485,0.05617719023609158,-0.11963287319310867,-0.5569884170239703
despised,0.356328774609754,-0.23177873080174788,0.21163451463171107,-0.48202111730300645,0.22345816863132537,-0.3748642040571756,0.3041621080150419,0.06621585253495355,0.06543167035399083,-0.09525365383138544
despite,-0.4261800561521605,0.24029500841305607,-0.011696656489255705,-0.09926745506453466,0.3577781252881086,0.3183064471803366,0.0804533550378736,0.320685982580003,0.48869808537282844,0.4100030343856512
dessert,-0.18461158562221017,-0.11504881184332655,0.46258248622104803,0.22022283646704072,0.3369834148373332,0.2830060830744501,0.11707445191052815,0.45934902082024687,0.09174711753223597,-0.28053536460870265
desserts,-0.6108941221489215,0.6674300839310137,0.03601463494587337,-0.13009588026417068,-0.1264835038395488,-0.30165394083590485,0.04775803525018385,0.7310096071046457,0.3249365259687098,-0.5923406750906902
destination,-0.48168628927014334,0.4516969834967861,-0.32435085306396366,-0.17611010879373562,-0.5706471775351027,-0.13354775871646574,-0.12965533765238219,-0.3739320683521259,-0.40124113209516976,0.17409868492028427
destructive,-0.5242505174817391,0.4511755728368694,0.16911451853643827,0.3131314327113844,0.07510467164782383,0.1433789655875718,0.048588861443255665,-0.3350580735784202,-0.4335124099113509,-0.39407968690874023
detailed,0.4676954685607021,-0.46117989367944334,0.1518289146762392,0.4351188777121279,-0.23731898685402425,-0.14788930937867764,0.10467803050388244,0.8277398345884605,0.5726487419242309,0.2612121945290279
details,0.32414253595248615,-0.16962119448171864,0.02948213786490944,0.3808624180541793,-0.7588325122333321,0.4930051080900164,-0.1700365336435633,-0.08566593813447657,-0.1744708478123108,-0.2653898844660844
detentions,-0.03892095133025777,-0.08258827149076037,-0.06551081112492635,0.26495620556628974,-0.08217684467313743,-0.6578210632600459,-0.2037140273969152,0.4180150968663226,-0.255805653069494,0.5196483984237971
determination,-0.018831626330765128,-0.08688721047216019,-0.512608848177085,-0.5029223018423082,0.6711974191775639,-0.5327900352998369,-0.14085367585888803,-0.009328074422464347,0.6110620807651218,-0.010059831076596255
determine,0.09196106326706388,0.13716642850072835,0.15017025620010227,-0.2657742956266524,0.06761777595078838,-0.42234165830918524,0.25708920944692315,-0.012065424468985536,0.2261460482951786,-0.39216858321196857
determined,-0.3101066099166251,0.22216854926697577,-0.19255256118733105,-0.24314501702909208,0.7276717837700784,0.03777083581915015,0.031377105427473566,-0.36133801754374345,0.3709609658925656,0.7210591378008624
determining,0.4167960799467644,-0.25265508637607037,-0.14269098644891692,-0.06218186118305513,-0.0212573791703706,0.4761586309803783,-0.05532055947171341,-0.4164455014457097,0.12950498907637156,0.16770273657320928
detrimental,0.11279717721941568,0.013456073320399276,0.3822824105531307,-0.15333780605467767,-0.5762248408893227,-0.684727794705679,-0.06740748693755841,-0.22415953577170641,-0.14795137396743865,-0.8871467178007264
develop,-0.7655272721846483,-0.4618465512644645,-0.3834875994055458,-0.5808680109655393,-0.24363814553011903,-0.27776785154063866,0.027219146759477314,-0.07070520925437429,-0.5715510676191893,-0.4064828323889461
developed,0.08063992234371781,0.3057140386932936,-0.4674970200838357,-0.20915031369665443,-0.0566742581176809,0.07611364705287167,0.4819266411675802,-0.39762111278346524,-0.6699374002171934,0.8699541044608188
developing,-0.5813132324089628,-0.8507138869118067,-0.21801607265091122,0.45357672654153525,0.44757905289634,-0.647351639713746,0.25795754790453074,-0.08931406083543719,-0.3144086459031549,0.5378017663098524
